9,-25,-6.48062535455438,0.998294117647059
9,-24,-5.48062535455438,0.998091911764706
9,-23,-4.48062535455438,0.998529411764706
9,-22,-3.48062535455438,0.999025735294118
9,-21,-2.48062535455438,0.996360294117647
9,-20,-1.48062535455438,0.992496323529412
9,-19,-0.480625354554377,0.980790441176471
9,-18,0.519374645445623,0.937334558823529
9,-17,1.51937464544562,0.794702205882353
9,-16,2.51937464544562,0.521738970588235
9,-15,3.51937464544562,0.255720588235294
9,-14,4.51937464544562,0.0871360294117647
9,-13,5.51937464544562,0.0212794117647059
9,-12,6.51937464544562,0.00251838235294118
9,-11,7.51937464544562,0
9,-10,8.51937464544562,0
9,-9,9.51937464544562,0
9,-8,10.5193746454456,0
9,-7,11.5193746454456,0
9,-6,12.51937464544562,0
9,-5,13.5193746454456,0
9,-4,14.5193746454456,0
9,-3,15.51937464544562,0
9,-2,16.5193746454456,0
9,-1,17.5193746454456,0
9,0,18.51937464544562,0
9,1,19.5193746454456,0
9,2,20.5193746454456,0
9,3,21.51937464544562,0
9,4,22.5193746454456,0
9,5,23.5193746454456,0
9,6,24.51937464544562,0
9,7,25.5193746454456,0
9,8,26.5193746454456,0
9,9,27.51937464544562,0
9,10,28.5193746454456,0
9,11,29.5193746454456,0
9,12,30.51937464544562,0
9,13,31.5193746454456,0
9,14,32.5193746454456,0
9,15,33.51937464544562,0
9,16,34.5193746454456,0
9,17,35.5193746454456,0
9,18,36.51937464544562,0
9,19,37.5193746454456,0
9,20,38.5193746454456,0
9,21,39.51937464544562,0
9,22,40.5193746454456,0
9,23,41.5193746454456,0
9,24,42.51937464544562,0
9,25,43.5193746454456,0
