10,-25,-3.92790030352132,0.999323529411765
10,-24,-2.92790030352132,0.998128676470588
10,-23,-1.92790030352132,0.997154411764706
10,-22,-0.927900303521316,0.989367647058824
10,-21,0.0720996964786842,0.9553125
10,-20,1.07209969647868,0.826444852941176
10,-19,2.07209969647868,0.588492647058824
10,-18,3.07209969647868,0.294772058823529
10,-17,4.07209969647868,0.0914595588235294
10,-16,5.07209969647868,0.0200330882352941
10,-15,6.07209969647868,0.001
10,-14,7.07209969647868,0
10,-13,8.07209969647868,0
10,-12,9.07209969647868,0
10,-11,10.07209969647868,0
10,-10,11.07209969647868,0
10,-9,12.07209969647868,0
10,-8,13.07209969647868,0
10,-7,14.07209969647868,0
10,-6,15.07209969647868,0
10,-5,16.07209969647868,0
10,-4,17.07209969647868,0
10,-3,18.07209969647868,0
10,-2,19.07209969647868,0
10,-1,20.07209969647868,0
10,0,21.07209969647868,0
10,1,22.07209969647868,0
10,2,23.07209969647868,0
10,3,24.07209969647868,0
10,4,25.07209969647868,0
10,5,26.07209969647868,0
10,6,27.07209969647868,0
10,7,28.07209969647868,0
10,8,29.07209969647868,0
10,9,30.07209969647868,0
10,10,31.07209969647868,0
10,11,32.07209969647868,0
10,12,33.07209969647868,0
10,13,34.07209969647868,0
10,14,35.07209969647868,0
10,15,36.07209969647868,0
10,16,37.07209969647868,0
10,17,38.07209969647868,0
10,18,39.07209969647868,0
10,19,40.07209969647868,0
10,20,41.07209969647868,0
10,21,42.07209969647868,0
10,22,43.07209969647868,0
10,23,44.07209969647868,0
10,24,45.07209969647868,0
10,25,46.07209969647868,0
