8,-25,-8.97940008672038,0.998573529411765
8,-24,-7.97940008672038,0.999356617647059
8,-23,-6.97940008672038,0.998389705882353
8,-22,-5.97940008672038,0.999235294117647
8,-21,-4.97940008672038,0.998625
8,-20,-3.97940008672038,0.999110294117647
8,-19,-2.97940008672038,0.998327205882353
8,-18,-1.97940008672038,0.997055147058823
8,-17,-0.979400086720378,0.990202205882353
8,-16,0.0205999132796215,0.969202205882353
8,-15,1.02059991327962,0.896683823529412
8,-14,2.02059991327962,0.727091911764706
8,-13,3.02059991327962,0.490738970588235
8,-12,4.02059991327962,0.242047794117647
8,-11,5.02059991327962,0.0820551470588235
8,-10,6.02059991327962,0.0141985294117647
8,-9,7.02059991327962,0.002
8,-8,8.02059991327962,0
8,-7,9.02059991327962,0
8,-6,10.0205999132796,0
8,-5,11.02059991327962,0
8,-4,12.02059991327962,0
8,-3,13.0205999132796,0
8,-2,14.02059991327962,0
8,-1,15.02059991327962,0
8,0,16.0205999132796,0
8,1,17.02059991327962,0
8,2,18.02059991327962,0
8,3,19.0205999132796,0
8,4,20.02059991327962,0
8,5,21.02059991327962,0
8,6,22.0205999132796,0
8,7,23.02059991327962,0
8,8,24.02059991327962,0
8,9,25.0205999132796,0
8,10,26.02059991327962,0
8,11,27.02059991327962,0
8,12,28.0205999132796,0
8,13,29.0205999132796,0
8,14,30.02059991327962,0
8,15,31.02059991327962,0
8,16,32.0205999132796,0
8,17,33.02059991327962,0
8,18,34.02059991327962,0
8,19,35.0205999132796,0
8,20,36.02059991327962,0
8,21,37.02059991327962,0
8,22,38.0205999132796,0
8,23,39.02059991327962,0
8,24,40.02059991327962,0
8,25,41.0205999132796,0
